 Last 100 training episodes: mean/median reward 0.38/0.00, min/max reward 0.00/1.00, success rate 0.40

Updates 7780, num timesteps 4979840, FPS 360
 Last 100 training episodes: mean/median reward 0.43/0.00, min/max reward 0.00/1.00, success rate 0.46

Updates 7790, num timesteps 4986240, FPS 360
 Last 100 training episodes: mean/median reward 0.40/0.00, min/max reward 0.00/1.00, success rate 0.42

 

Updates 7800, num timesteps 4992640, FPS 360
 Last 100 training episodes: mean/median reward 0.38/0.00, min/max reward 0.00/1.00, success rate 0.40

Updates 7810, num timesteps 4999040, FPS 360
 Last 100 training episodes: mean/median reward 0.34/0.00, min/max reward 0.00/1.00, success rate 0.36
